Time (s),CH1 Current (A),CH1 Voltage (V)
0:05:34.614993,0.37,7.5
0:05:34.818534,0.37,7.5
0:05:35.020765,0.37,7.5
0:05:35.235722,0.37,7.5
0:05:35.450854,0.4,7.5
0:05:35.651990,0.41,7.5
0:05:35.853072,0.41,7.5
0:05:36.054412,0.41,7.5
0:05:36.255037,0.6,7.5
0:05:36.455654,0.6,7.5
0:05:36.658237,0.6,7.5
0:05:36.872916,0.56,7.5
0:05:37.073206,0.52,7.5
0:05:37.273282,0.38,7.5
0:05:37.474914,0.38,7.5
0:05:37.690023,0.38,7.5
0:05:37.893495,0.38,7.5
0:05:38.094012,0.38,7.5
0:05:38.297522,0.38,7.5
0:05:38.498816,0.38,7.5
0:05:38.702154,0.39,7.5
0:05:38.902817,0.39,7.5
0:05:39.104092,0.39,7.5
0:05:39.306101,0.39,7.5
0:05:39.507059,0.39,7.5
0:05:39.708942,0.39,7.5
0:05:39.923498,0.39,7.5
0:05:40.125254,0.39,7.5
0:05:40.326963,0.39,7.5
0:05:40.531962,0.39,7.5
0:05:40.734234,0.39,7.5
0:05:40.936046,0.39,7.5
0:05:41.151807,0.38,7.5
0:05:41.353389,0.38,7.5
0:05:41.554765,0.38,7.5
0:05:41.769593,0.38,7.5
0:05:41.973572,0.37,7.5
0:05:42.176251,0.37,7.5
0:05:42.377942,0.37,7.5
0:05:42.578716,0.37,7.5
0:05:42.779812,0.37,7.5
0:05:42.980100,0.37,7.5
0:05:43.182553,0.37,7.5
0:05:43.384390,0.37,7.5
0:05:43.584968,0.37,7.5
0:05:43.786280,0.37,7.5
0:05:43.989407,0.37,7.5
0:05:44.192608,0.37,7.5
0:05:44.393283,0.37,7.5
0:05:44.608354,0.37,7.5
0:05:44.809420,0.37,7.5
0:05:45.013420,0.37,7.5
0:05:45.216041,0.37,7.5
0:05:45.418104,0.37,7.5
0:05:45.619735,0.37,7.5
0:05:45.821189,0.38,7.5
0:05:46.022234,0.38,7.5
0:05:46.224059,0.38,7.5
0:05:46.424346,0.38,7.5
0:05:46.626239,0.38,7.5
0:05:46.828254,0.38,7.5
0:05:47.029622,0.38,7.5
0:05:47.233812,0.38,7.5
0:05:47.435155,0.38,7.5
0:05:47.649994,0.38,7.5
0:05:47.852094,0.38,7.5
0:05:48.056957,0.38,7.5
0:05:48.257087,0.38,7.5
0:05:48.458913,0.38,7.5
0:05:48.658996,0.38,7.5
0:05:48.860052,0.38,7.5
0:05:49.061322,0.38,7.5
0:05:49.262955,0.38,7.5
0:05:49.463021,0.38,7.5
0:05:49.667528,0.41,7.5
0:05:49.868165,0.42,7.5
0:05:50.083583,0.66,7.5
0:05:50.286473,0.66,7.5
0:05:50.487293,0.63,7.5
0:05:50.687939,0.58,7.5
0:05:50.890941,0.58,7.5
0:05:51.092519,0.6,7.5
0:05:51.307281,0.41,7.5
0:05:51.509934,0.39,7.5
0:05:51.713860,0.39,7.5
0:05:51.928952,0.38,7.5
0:05:52.130118,0.38,7.5
0:05:52.345044,0.38,7.5
0:05:52.559534,0.38,7.5
0:05:52.761490,0.38,7.5
0:05:52.964016,0.38,7.5
0:05:53.167825,0.38,7.5
0:05:53.382614,0.38,7.5
0:05:53.583002,0.38,7.5
0:05:53.784449,0.38,7.5
0:05:53.987402,0.38,7.5
0:05:54.188962,0.38,7.5
0:05:54.391481,0.38,7.5
0:05:54.593760,0.38,7.5
0:05:54.795203,0.38,7.5
0:05:54.996781,0.38,7.5
0:05:55.202501,0.38,7.5
0:05:55.404127,0.38,7.5
0:05:55.605279,0.38,7.5
0:05:55.807326,0.38,7.5
0:05:56.008078,0.38,7.5
0:05:56.213887,0.38,7.5
0:05:56.414016,0.38,7.5
0:05:56.616188,0.38,7.5
0:05:56.818291,0.38,7.5
0:05:57.020715,0.38,7.5
0:05:57.223687,0.38,7.5
0:05:57.426233,0.38,7.5
0:05:57.626954,0.38,7.5
0:05:57.829548,0.38,7.5
0:05:58.032915,0.38,7.5
0:05:58.235283,0.38,7.5
0:05:58.437325,0.38,7.5
0:05:58.639949,0.38,7.5
0:05:58.841546,0.38,7.5
0:05:59.044211,0.38,7.5
0:05:59.244608,0.38,7.5
0:05:59.446824,0.38,7.5
0:05:59.647832,0.38,7.5
0:05:59.847834,0.38,7.5
0:06:00.049518,0.38,7.5
0:06:00.250413,0.38,7.5
0:06:00.452946,0.37,7.5
0:06:00.657881,0.37,7.5
0:06:00.858271,0.37,7.5
0:06:01.060004,0.37,7.5
0:06:01.261081,0.37,7.5
0:06:01.462519,0.37,7.5
0:06:01.665041,0.38,7.5
0:06:01.865803,0.37,7.5
0:06:02.067446,0.38,7.5
0:06:02.282231,0.38,7.5
0:06:02.483778,0.38,7.5
0:06:02.687575,0.38,7.5
0:06:02.887769,0.38,7.5
0:06:03.092260,0.41,7.5
0:06:03.294000,0.41,7.5
0:06:03.495071,0.42,7.5
0:06:03.697469,0.42,7.5
0:06:03.899916,0.42,7.5
0:06:04.100389,0.42,7.5
0:06:04.301585,0.42,7.5
0:06:04.516252,0.4,7.5
0:06:04.728924,0.42,7.5
0:06:04.932665,0.41,7.5
0:06:05.136581,0.41,7.5
0:06:05.351311,0.4,7.5
0:06:05.566909,0.41,7.5
0:06:05.782477,0.41,7.5
0:06:05.984327,0.41,7.5
0:06:06.184382,0.42,7.5
0:06:06.387102,0.41,7.5
0:06:06.588158,0.41,7.5
0:06:06.791459,0.42,7.5
0:06:07.006077,0.42,7.5
0:06:07.208268,0.41,7.5
0:06:07.410976,0.41,7.5
0:06:07.612277,0.41,7.5
0:06:07.815041,0.41,7.5
0:06:08.017268,0.41,7.5
0:06:08.217834,0.41,7.5
0:06:08.420329,0.41,7.5
0:06:08.621438,0.41,7.5
0:06:08.836194,0.41,7.5
0:06:09.050878,0.41,7.5
0:06:09.252399,0.42,7.5
0:06:09.455296,0.4,7.5
0:06:09.657931,0.4,7.5
0:06:09.860252,0.4,7.5
0:06:10.063251,0.4,7.5
0:06:10.266041,0.4,7.5
0:06:10.468955,0.41,7.5
0:06:10.670095,0.4,7.5
0:06:10.873327,0.42,7.5
0:06:11.073572,0.42,7.5
0:06:11.274163,0.41,7.5
0:06:11.474790,0.41,7.5
0:06:11.679352,0.41,7.5
0:06:11.881896,0.41,7.5
0:06:12.083051,0.41,7.5
0:06:12.286071,0.41,7.5
0:06:12.489920,0.41,7.5
0:06:12.705041,0.42,7.5
0:06:12.905882,0.42,7.5
0:06:13.107026,0.42,7.5
0:06:13.308885,0.42,7.5
0:06:13.510132,0.42,7.5
0:06:13.725338,0.42,7.5
0:06:13.931441,0.42,7.5
0:06:14.132525,0.42,7.5
0:06:14.334416,0.41,7.5
0:06:14.535583,0.41,7.5
0:06:14.737101,0.41,7.5
0:06:14.938575,0.41,7.5
0:06:15.153425,0.41,7.5
0:06:15.356005,0.41,7.5
0:06:15.558360,0.41,7.5
0:06:15.760330,0.42,7.5
0:06:15.961118,0.42,7.5
0:06:16.162688,0.42,7.5
0:06:16.377874,0.41,7.5
0:06:16.578212,0.42,7.5
0:06:16.793380,0.42,7.5
0:06:16.993901,0.41,7.5
0:06:17.208915,0.41,7.5
0:06:17.424310,0.41,7.5
0:06:17.638910,0.41,7.5
0:06:17.840287,0.41,7.5
0:06:18.055439,0.41,7.5
0:06:18.257306,0.41,7.5
0:06:18.463312,0.4,7.5
0:06:18.678023,0.41,7.5
0:06:18.878987,0.41,7.5
0:06:19.080067,0.41,7.5
0:06:19.280099,0.4,7.5
0:06:19.482093,0.4,7.5
0:06:19.696167,0.4,7.5
0:06:19.896222,0.4,7.5
0:06:20.111425,0.4,7.5
0:06:20.312089,0.41,7.5
0:06:20.527345,0.41,7.5
0:06:20.728977,0.41,7.5
0:06:20.930251,0.41,7.5
0:06:21.133896,0.41,7.5
0:06:21.333897,0.41,7.5
0:06:21.537608,0.41,7.5
0:06:21.739185,0.41,7.5
0:06:21.941585,0.41,7.5
0:06:22.142290,0.42,7.5
0:06:22.344232,0.42,7.5
0:06:22.546134,0.42,7.5
0:06:22.747905,0.42,7.5
0:06:22.962646,0.33,7.5
0:06:23.165291,0.24,7.5
0:06:23.367826,0.24,7.5
0:06:23.568949,0.24,7.5
0:06:23.770343,0.24,7.5
0:06:23.985195,0.24,7.5
0:06:24.186213,0.24,7.5
0:06:24.387106,0.23,7.5
0:06:24.601866,0.23,7.5
0:06:24.802919,0.23,7.5
0:06:25.005177,0.23,7.5
0:06:25.220245,0.23,7.5
0:06:25.421789,0.23,7.5
0:06:25.623330,0.23,7.5
0:06:25.826126,0.23,7.5
0:06:26.028928,0.23,7.5
0:06:26.231046,0.23,7.5
0:06:26.434132,0.23,7.5
0:06:26.649347,0.23,7.5
0:06:26.852460,0.23,7.5
0:06:27.054143,0.23,7.5
0:06:27.254616,0.23,7.5
0:06:27.458958,0.23,7.5
0:06:27.660273,0.23,7.5
0:06:27.864196,0.23,7.5
0:06:28.078956,0.23,7.5
0:06:28.282864,0.23,7.5
0:06:28.484149,0.23,7.5
0:06:28.686606,0.23,7.5
0:06:28.912385,0.23,7.5
0:06:29.120180,0.23,7.5
0:06:29.321520,0.23,7.5
0:06:29.537062,0.23,7.5
0:06:29.739233,0.23,7.5
0:06:29.954421,0.23,7.5
0:06:30.157319,0.23,7.5
0:06:30.359989,0.23,7.5
0:06:30.574008,0.23,7.5
0:06:30.775193,0.23,7.5
0:06:30.978168,0.23,7.5
0:06:31.179042,0.23,7.5
0:06:31.382264,0.23,7.5
0:06:31.583746,0.23,7.5
0:06:31.789754,0.23,7.5
0:06:32.004963,0.23,7.5
0:06:32.208967,0.23,7.5
0:06:32.423476,0.23,7.5
0:06:32.626093,0.23,7.5
0:06:32.826195,0.23,7.5
0:06:33.040717,0.23,7.5
0:06:33.243097,0.23,7.5
0:06:33.444685,0.23,7.5
0:06:33.645189,0.23,7.5
0:06:33.858326,0.23,7.5
0:06:34.058967,0.23,7.5
0:06:34.274783,0.23,7.5
0:06:34.489269,0.23,7.5
0:06:34.690649,0.23,7.5
0:06:34.891068,0.23,7.5
0:06:35.091996,0.23,7.5
0:06:35.292637,0.23,7.5
0:06:35.495258,0.23,7.5
0:06:35.697306,0.23,7.5
0:06:35.898893,0.23,7.5
0:06:36.103852,0.23,7.5
0:06:36.318903,0.23,7.5
0:06:36.519925,0.23,7.5
0:06:36.735163,0.23,7.5
0:06:36.938256,0.23,7.5
0:06:37.139027,0.23,7.5
0:06:37.342597,0.23,7.5
0:06:37.543597,0.23,7.5
0:06:37.743778,0.23,7.5
0:06:37.946042,0.23,7.5
0:06:38.160069,0.23,7.5
0:06:38.361405,0.23,7.5
0:06:38.561824,0.23,7.5
0:06:38.763108,0.23,7.5
0:06:38.966202,0.23,7.5
0:06:39.168270,0.23,7.5
0:06:39.371060,0.23,7.5
0:06:39.572529,0.23,7.5
0:06:39.787391,0.23,7.5
0:06:39.990261,0.23,7.5
0:06:40.191553,0.23,7.5
0:06:40.392346,0.23,7.5
0:06:40.598345,0.23,7.5
0:06:40.813996,0.23,7.5
0:06:41.028000,0.23,7.5
0:06:41.230038,0.23,7.5
0:06:41.430205,0.23,7.5
0:06:41.633014,0.23,7.5
0:06:41.834379,0.23,7.5
0:06:42.037768,0.23,7.5
0:06:42.239124,0.23,7.5
0:06:42.439740,0.23,7.5
0:06:42.642032,0.23,7.5
0:06:42.847358,0.23,7.5
0:06:43.051050,0.23,7.5
0:06:43.265091,0.23,7.5
0:06:43.466244,0.23,7.5
0:06:43.669137,0.23,7.5
0:06:43.872381,0.23,7.5
0:06:44.075042,0.23,7.5
0:06:44.275748,0.23,7.5
0:06:44.479084,0.23,7.5
0:06:44.682505,0.23,7.5
0:06:44.887943,0.23,7.5
0:06:45.091268,0.23,7.5
0:06:45.294659,0.23,7.5
0:06:45.496071,0.23,7.5
0:06:45.710329,0.23,7.5
0:06:45.910887,0.23,7.5
0:06:46.113464,0.23,7.5
0:06:46.314121,0.23,7.5
0:06:46.514866,0.23,7.5
0:06:46.716904,0.23,7.5
0:06:46.917196,0.23,7.5
0:06:47.118036,0.23,7.5
0:06:47.332779,0.23,7.5
0:06:47.533780,0.23,7.5
0:06:47.736221,0.23,7.5
0:06:47.950822,0.23,7.5
0:06:48.151209,0.23,7.5
0:06:48.366938,0.23,7.5
0:06:48.569308,0.23,7.5
0:06:48.769491,0.23,7.5
0:06:48.970201,0.23,7.5
0:06:49.173764,0.23,7.5
0:06:49.374172,0.23,7.5
0:06:49.574397,0.23,7.5
0:06:49.775915,0.23,7.5
0:06:49.975919,0.23,7.5
0:06:50.177826,0.23,7.5
0:06:50.378958,0.23,7.5
0:06:50.578965,0.23,7.5
0:06:50.794934,0.23,7.5
0:06:50.995440,0.23,7.5
0:06:51.210103,0.23,7.5
0:06:51.411949,0.23,7.5
0:06:51.615032,0.23,7.5
0:06:51.816190,0.23,7.5
0:06:52.021241,0.23,7.5
0:06:52.222164,0.23,7.5
0:06:52.422438,0.23,7.5
0:06:52.624172,0.23,7.5
0:06:52.828100,0.23,7.5
0:06:53.030434,0.23,7.5
0:06:53.244031,0.23,7.5
0:06:53.457762,0.23,7.5
0:06:53.660349,0.23,7.5
0:06:53.863562,0.23,7.5
0:06:54.065195,0.23,7.5
0:06:54.281140,0.23,7.5
0:06:54.483932,0.23,7.5
0:06:54.686777,0.23,7.5
0:06:54.886943,0.23,7.5
0:06:55.101990,0.23,7.5
0:06:55.317609,0.23,7.5
0:06:55.518041,0.23,7.5
0:06:55.732580,0.23,7.5
0:06:55.936234,0.23,7.5
0:06:56.138560,0.23,7.5
0:06:56.341032,0.23,7.5
0:06:56.542086,0.23,7.5
0:06:56.743974,0.23,7.5
0:06:56.944063,0.23,7.5
0:06:57.144732,0.23,7.5
0:06:57.347045,0.23,7.5
0:06:57.548986,0.23,7.5
0:06:57.751563,0.23,7.5
0:06:57.953298,0.23,7.5
0:06:58.154122,0.23,7.5
0:06:58.355954,0.23,7.5
0:06:58.557028,0.23,7.5
0:06:58.757534,0.23,7.5
0:06:58.957886,0.23,7.5
0:06:59.173031,0.23,7.5
0:06:59.374672,0.23,7.5
0:06:59.574977,0.23,7.5
0:06:59.789834,0.23,7.5
0:07:00.002916,0.31,7.5
0:07:00.202932,0.37,7.5
0:07:00.403023,0.37,7.5
0:07:00.603052,0.42,7.5
0:07:00.804977,0.42,7.5
0:07:01.007370,0.42,7.5
0:07:01.209976,0.42,7.5
0:07:01.425037,0.42,7.5
0:07:01.639935,0.42,7.5
0:07:01.840289,0.42,7.5
0:07:02.041395,0.41,7.5
0:07:02.256235,0.41,7.5
0:07:02.459371,0.41,7.5
0:07:02.659907,0.41,7.5
0:07:02.874177,0.42,7.5
0:07:03.075898,0.42,7.5
0:07:03.276942,0.42,7.5
0:07:03.480565,0.41,7.5
0:07:03.694711,0.4,7.5
0:07:03.898958,0.41,7.5
0:07:04.113825,0.41,7.5
0:07:04.328967,0.41,7.5
0:07:04.543867,0.41,7.5
0:07:04.744528,0.41,7.5
0:07:04.945277,0.41,7.5
0:07:05.160069,0.41,7.5
0:07:05.362956,0.41,7.5
0:07:05.565581,0.41,7.5
0:07:05.767207,0.41,7.5
0:07:05.968423,0.41,7.5
0:07:06.168617,0.41,7.5
0:07:06.370956,0.41,7.5
0:07:06.573986,0.39,7.5
0:07:06.774004,0.39,7.5
0:07:06.974161,0.39,7.5
0:07:07.188946,0.4,7.5
0:07:07.390343,0.39,7.5
0:07:07.590935,0.39,7.5
0:07:07.794143,0.39,7.5
0:07:07.994155,0.4,7.5
0:07:08.196939,0.4,7.5
0:07:08.398126,0.4,7.5
0:07:08.599034,0.41,7.5
0:07:08.801833,0.41,7.5
0:07:09.001833,0.41,7.5
0:07:09.204085,0.41,7.5
0:07:09.405053,0.42,7.5
0:07:09.608973,0.4,7.5
0:07:09.809895,0.4,7.5
0:07:10.014887,0.42,7.5
0:07:10.215895,0.42,7.5
0:07:10.418418,0.42,7.5
0:07:10.621642,0.42,7.5
0:07:10.823388,0.42,7.5
0:07:11.025251,0.4,7.5
0:07:11.226333,0.4,7.5
0:07:11.427341,0.4,7.5
0:07:11.629981,0.4,7.5
0:07:11.832908,0.4,7.5
0:07:12.035499,0.4,7.5
0:07:12.237434,0.4,7.5
0:07:12.442509,0.4,7.5
0:07:12.642929,0.4,7.5
0:07:12.845186,0.41,7.5
0:07:13.047132,0.4,7.5
0:07:13.247186,0.41,7.5
0:07:13.450186,0.41,7.5
0:07:13.652286,0.4,7.5
0:07:13.854161,0.41,7.5
0:07:14.057836,0.41,7.5
0:07:14.259076,0.41,7.5
0:07:14.462577,0.58,7.5
0:07:14.664623,0.58,7.5
0:07:14.869844,0.58,7.5
0:07:15.071725,0.57,7.5
0:07:15.274035,0.58,7.5
0:07:15.489835,0.58,7.5
0:07:15.691070,0.41,7.5
0:07:15.892209,0.38,7.5
0:07:16.107176,0.38,7.5
0:07:16.308928,0.38,7.5
0:07:16.509304,0.38,7.5
0:07:16.710008,0.38,7.5
0:07:16.914041,0.38,7.5
0:07:17.114122,0.38,7.5
0:07:17.316038,0.38,7.5
0:07:17.517957,0.38,7.5
0:07:17.718964,0.38,7.5
0:07:17.920007,0.38,7.5
0:07:18.121944,0.38,7.5
0:07:18.322984,0.38,7.5
0:07:18.524062,0.39,7.5
0:07:18.738985,0.39,7.5
0:07:18.941044,0.39,7.5
0:07:19.155671,0.39,7.5
0:07:19.358720,0.38,7.5
0:07:19.559959,0.41,7.5
0:07:19.763059,0.41,7.5
0:07:19.964618,0.42,7.5
0:07:20.179381,0.42,7.5
0:07:20.380409,0.42,7.5
0:07:20.580763,0.42,7.5
0:07:20.782154,0.41,7.5
0:07:20.982467,0.4,7.5
0:07:21.184236,0.4,7.5
0:07:21.386890,0.4,7.5
0:07:21.590986,0.42,7.5
0:07:21.805094,0.41,7.5
0:07:22.007265,0.41,7.5
0:07:22.208326,0.4,7.5
0:07:22.411436,0.4,7.5
0:07:22.613022,0.4,7.5
0:07:22.815904,0.4,7.5
0:07:23.017350,0.4,7.5
0:07:23.217482,0.41,7.5
0:07:23.421537,0.41,7.5
0:07:23.623938,0.47,7.5
0:07:23.823946,0.41,7.5
0:07:24.024073,0.41,7.5
0:07:24.225243,0.41,7.5
0:07:24.427600,0.41,7.5
0:07:24.628993,0.41,7.5
0:07:24.844085,0.4,7.5
0:07:25.045354,0.41,7.5
0:07:25.245919,0.4,7.5
0:07:25.445995,0.4,7.5
0:07:25.648897,0.41,7.5
0:07:25.851646,0.4,7.5
0:07:26.053711,0.4,7.5
0:07:26.253863,0.4,7.5
0:07:26.455135,0.4,7.5
0:07:26.656797,0.41,7.5
0:07:26.859004,0.41,7.5
0:07:27.060382,0.41,7.5
0:07:27.275161,0.41,7.5
0:07:27.477212,0.41,7.5
0:07:27.692138,0.47,7.5
0:07:27.907182,0.41,7.5
0:07:28.107881,0.42,7.5
0:07:28.311880,0.42,7.5
0:07:28.513142,0.42,7.5
0:07:28.728182,0.42,7.5
0:07:28.928737,0.42,7.5
0:07:29.131072,0.42,7.5
0:07:29.334164,0.42,7.5
0:07:29.548199,0.45,7.5
0:07:29.750805,0.45,7.5
0:07:29.952973,0.42,7.5
0:07:30.153688,0.41,7.5
0:07:30.356107,0.41,7.5
0:07:30.557107,0.41,7.5
0:07:30.761003,0.41,7.5
0:07:30.961075,0.41,7.5
0:07:31.163202,0.41,7.5
0:07:31.364052,0.41,7.5
0:07:31.565040,0.46,7.5
0:07:31.768909,0.4,7.5
0:07:31.982791,0.4,7.5
0:07:32.182905,0.4,7.5
0:07:32.386513,0.4,7.5
0:07:32.587214,0.4,7.5
0:07:32.790262,0.41,7.5
0:07:32.992080,0.42,7.5
0:07:33.195045,0.41,7.5
0:07:33.409876,0.41,7.5
0:07:33.610070,0.47,7.5
0:07:33.825279,0.41,7.5
0:07:34.026167,0.41,7.5
0:07:34.228121,0.41,7.5
0:07:34.431942,0.41,7.5
0:07:34.633006,0.42,7.5
0:07:34.834243,0.42,7.5
0:07:35.039042,0.42,7.5
0:07:35.254636,0.42,7.5
0:07:35.456868,0.42,7.5
0:07:35.658524,0.41,7.5
0:07:35.860227,0.41,7.5
0:07:36.060933,0.41,7.5
0:07:36.263206,0.41,7.5
0:07:36.478209,0.41,7.5
0:07:36.681075,0.42,7.5
0:07:36.882992,0.42,7.5
0:07:37.083737,0.41,7.5
0:07:37.287688,0.41,7.5
0:07:37.503028,0.41,7.5
0:07:37.705194,0.41,7.5
0:07:37.907234,0.41,7.5
0:07:38.109881,0.41,7.5
0:07:38.312878,0.41,7.5
0:07:38.514987,0.41,7.5
0:07:38.716412,0.41,7.5
0:07:38.918101,0.41,7.5
0:07:39.120538,0.41,7.5
0:07:39.323090,0.41,7.5
0:07:39.525528,0.35,7.5
0:07:39.727897,0.35,7.5
0:07:39.929295,0.24,7.5
0:07:40.130032,0.24,7.5
0:07:40.345270,0.24,7.5
0:07:40.548148,0.24,7.5
0:07:40.749390,0.23,7.5
0:07:40.949746,0.23,7.5
0:07:41.151917,0.23,7.5
0:07:41.352907,0.23,7.5
0:07:41.555206,0.23,7.5
0:07:41.757490,0.23,7.5
0:07:41.964490,0.23,7.5
0:07:42.166161,0.23,7.5
0:07:42.367595,0.23,7.5
0:07:42.582375,0.23,7.5
0:07:42.783898,0.23,7.5
0:07:42.985135,0.23,7.5
0:07:43.187255,0.23,7.5
0:07:43.402032,0.23,7.5
0:07:43.602299,0.23,7.5
0:07:43.803776,0.23,7.5
0:07:44.005427,0.23,7.5
0:07:44.205516,0.23,7.5
0:07:44.406048,0.23,7.5
0:07:44.607084,0.23,7.5
0:07:44.809781,0.23,7.5
0:07:45.010922,0.23,7.5
0:07:45.210990,0.23,7.5
0:07:45.411266,0.23,7.5
0:07:45.613088,0.23,7.5
0:07:45.814137,0.23,7.5
0:07:46.018870,0.23,7.5
0:07:46.221382,0.23,7.5
0:07:46.426455,0.23,7.5
0:07:46.627138,0.23,7.5
0:07:46.828780,0.23,7.5
0:07:47.041832,0.23,7.5
0:07:47.245177,0.23,7.5
0:07:47.445266,0.23,7.5
0:07:47.649005,0.23,7.5
0:07:47.849012,0.23,7.5
0:07:48.050802,0.23,7.5
0:07:48.265256,0.23,7.5
0:07:48.467173,0.23,7.5
0:07:48.670179,0.23,7.5
0:07:48.872016,0.23,7.5
0:07:49.075041,0.23,7.5
0:07:49.275043,0.23,7.5
0:07:49.476833,0.23,7.5
0:07:49.679459,0.23,7.5
0:07:49.879610,0.23,7.5
0:07:50.079913,0.23,7.5
0:07:50.281008,0.23,7.5
0:07:50.481769,0.23,7.5
0:07:50.683013,0.23,7.5
0:07:50.886420,0.23,7.5
0:07:51.089414,0.23,7.5
0:07:51.292058,0.23,7.5
0:07:51.493322,0.23,7.5
0:07:51.698151,0.23,7.5
0:07:51.899194,0.23,7.5
0:07:52.113770,0.23,7.5
0:07:52.316248,0.23,7.5
0:07:52.518001,0.23,7.5
0:07:52.733068,0.23,7.5
0:07:52.946964,0.23,7.5
0:07:53.149541,0.23,7.5
0:07:53.353056,0.23,7.5
0:07:53.553101,0.23,7.5
0:07:53.767674,0.23,7.5
0:07:53.968909,0.23,7.5
0:07:54.170062,0.23,7.5
0:07:54.384391,0.23,7.5
0:07:54.587371,0.23,7.5
0:07:54.789014,0.23,7.5
0:07:54.991005,0.23,7.5
0:07:55.191449,0.23,7.5
0:07:55.396249,0.23,7.5
0:07:55.599370,0.23,7.5
0:07:55.801958,0.23,7.5
0:07:56.016052,0.23,7.5
0:07:56.216424,0.23,7.5
0:07:56.418295,0.23,7.5
0:07:56.619119,0.23,7.5
0:07:56.820350,0.23,7.5
0:07:57.022693,0.23,7.5
0:07:57.237889,0.23,7.5
0:07:57.438893,0.23,7.5
0:07:57.641004,0.23,7.5
0:07:57.843137,0.23,7.5
0:07:58.057265,0.23,7.5
0:07:58.262373,0.23,7.5
0:07:58.464653,0.23,7.5
0:07:58.667348,0.23,7.5
0:07:58.883033,0.23,7.5
0:07:59.097865,0.23,7.5
0:07:59.301688,0.23,7.5
0:07:59.502111,0.23,7.5
0:07:59.714931,0.23,7.5
0:07:59.918829,0.23,7.5
0:08:00.121004,0.23,7.5
0:08:00.322836,0.37,7.5
0:08:00.523254,0.37,7.5
0:08:00.726383,0.42,7.5
0:08:00.941039,0.42,7.5
0:08:01.144031,0.41,7.5
0:08:01.344285,0.41,7.5
0:08:01.545261,0.41,7.5
0:08:01.746395,0.42,7.5
0:08:01.948577,0.42,7.5
0:08:02.150532,0.41,7.5
0:08:02.353146,0.41,7.5
0:08:02.553766,0.41,7.5
0:08:02.754967,0.41,7.5
0:08:02.956270,0.41,7.5
0:08:03.157201,0.41,7.5
0:08:03.358987,0.41,7.5
0:08:03.560001,0.4,7.5
0:08:03.760764,0.4,7.5
0:08:03.963284,0.4,7.5
0:08:04.164335,0.4,7.5
0:08:04.366266,0.4,7.5
0:08:04.567339,0.4,7.5
0:08:04.767822,0.4,7.5
0:08:04.968053,0.4,7.5
0:08:05.169905,0.4,7.5
0:08:05.384508,0.4,7.5
0:08:05.585923,0.41,7.5
0:08:05.786990,0.41,7.5
0:08:06.001504,0.42,7.5
0:08:06.215939,0.42,7.5
0:08:06.416831,0.42,7.5
0:08:06.618169,0.42,7.5
0:08:06.819161,0.42,7.5
0:08:07.020342,0.42,7.5
0:08:07.235953,0.42,7.5
0:08:07.437099,0.42,7.5
0:08:07.638989,0.42,7.5
0:08:07.841032,0.41,7.5
0:08:08.041079,0.41,7.5
0:08:08.244413,0.4,7.5
0:08:08.446104,0.4,7.5
0:08:08.646190,0.4,7.5
0:08:08.847054,0.4,7.5
0:08:09.051058,0.4,7.5
0:08:09.252751,0.4,7.5
0:08:09.467896,0.42,7.5
0:08:09.670191,0.41,7.5
0:08:09.873256,0.41,7.5
0:08:10.075246,0.4,7.5
0:08:10.276160,0.4,7.5
0:08:10.491335,0.4,7.5
0:08:10.693023,0.4,7.5
0:08:10.896136,0.41,7.5
0:08:11.098474,0.41,7.5
0:08:11.300587,0.41,7.5
0:08:11.502904,0.39,7.5
0:08:11.717909,0.41,7.5
0:08:11.919031,0.41,7.5
0:08:12.121066,0.41,7.5
0:08:12.323413,0.41,7.5
0:08:12.527263,0.41,7.5
0:08:12.742320,0.41,7.5
0:08:12.942962,0.41,7.5
0:08:13.157823,0.41,7.5
0:08:13.373411,0.41,7.5
0:08:13.576918,0.41,7.5
0:08:13.778931,0.41,7.5
0:08:13.980478,0.41,7.5
0:08:14.182525,0.41,7.5
0:08:14.383450,0.4,7.5
0:08:14.597924,0.4,7.5
0:08:14.813498,0.4,7.5
0:08:15.015418,0.4,7.5
0:08:15.229685,0.4,7.5
0:08:15.443844,0.41,7.5
0:08:15.646210,0.42,7.5
0:08:15.849568,0.42,7.5
0:08:16.053478,0.42,7.5
0:08:16.255331,0.42,7.5
0:08:16.458948,0.42,7.5
0:08:16.661150,0.42,7.5
0:08:16.863052,0.42,7.5
0:08:17.064029,0.42,7.5
0:08:17.265186,0.41,7.5
0:08:17.467919,0.41,7.5
0:08:17.671392,0.41,7.5
0:08:17.874785,0.41,7.5
0:08:18.079653,0.4,7.5
0:08:18.294115,0.4,7.5
0:08:18.496223,0.4,7.5
0:08:18.697703,0.4,7.5
0:08:18.899281,0.4,7.5
0:08:19.100565,0.4,7.5
0:08:19.314946,0.4,7.5
0:08:19.517544,0.4,7.5
0:08:19.717910,0.39,7.5
0:08:19.921111,0.39,7.5
0:08:20.122422,0.39,7.5
0:08:20.323557,0.39,7.5
0:08:20.537485,0.24,7.5
0:08:20.738895,0.24,7.5
0:08:20.941723,0.24,7.5
0:08:21.143090,0.24,7.5
0:08:21.343459,0.23,7.5
0:08:21.545663,0.23,7.5
0:08:21.746990,0.23,7.5
0:08:21.961952,0.23,7.5
0:08:22.176774,0.23,7.5
